GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
44672,2,183.522262874,-1.110214399,436.230059,0.2934199869632721,2.9783999919891357
44673,2,180.73335784,13.0904501,357.519085,0.022255999967455864,0.0012757000513374805
44674,3,240.937420474,30.168919549,261.071595,0.3031400144100189,3.1521999835968018
44675,4,211.770469127,-1.56334688,132.780846,0.21025000512599945,1.0219999551773071
44676,2,200.957691647,11.876128882,331.110811,0.3380100131034851,4.440700054168701
44677,2,215.239190634,24.988649133,568.43848,0.06943999975919724,0.040782999247312546
44678,2,198.522878818,4.825799091,424.517956,0.05753299966454506,0.02238900028169155
44679,2,205.456452459,4.150812612,348.266743,0.24389000236988068,1.6749000549316406
44680,4,180.666454651,-0.745420558,431.286086,0.30667999386787415,3.3966000080108643
44681,2,128.272751952,26.573859364,564.225184,0.21466000378131866,1.2034000158309937
44682,3,225.506343196,3.815848832,390.796641,0.5326700210571289,17.625999450683594
44683,2,156.598856589,23.19997981,474.720889,0.1904900074005127,0.8225799798965454
44684,4,229.14832927,40.986004431,139.625717,0.2610499858856201,1.958899974822998
44685,2,130.792756745,25.554835321,194.432397,0.31209999322891235,3.3886001110076904
44686,2,167.89982012,32.865798826,266.873765,0.1049799993634224,0.13109999895095825
44687,2,231.934719626,12.6127748,502.945888,0.12962999939918518,0.2610599994659424
44688,2,228.877408296,28.757340016,695.930951,0.40564000606536865,8.399100303649902
44689,2,184.929213916,13.191570527,597.050981,0.2805199921131134,2.7081000804901123
44690,2,171.772418126,25.747255275,452.450097,0.04289399832487106,0.009340999647974968
44691,3,167.458397702,-0.325013191,495.014356,0.3452500104904175,4.921800136566162
44692,3,223.349539536,52.028821837,164.5449,0.2705000042915344,2.1916000843048096
44693,2,153.376926457,42.007465491,396.451088,0.13732999563217163,0.30246999859809875
44694,3,220.856207212,17.838488662,499.047477,0.4653800129890442,12.067000389099121
44695,15,196.171722614,3.761948562,179.247152,0.5703999996185303,20.615999221801758
44696,4,181.105561155,32.066839982,450.786045,1.0638999938964844,142.47999572753906
44697,2,241.181223302,26.623929426,508.932443,0.22084000706672668,1.2925000190734863
44698,3,233.678283298,21.302075337,429.996422,0.9602000117301941,104.22000122070312
44699,2,201.612409483,41.743539265,357.95229,0.6404399871826172,30.398000717163086
44700,4,224.315881646,5.76152068,349.671563,0.9892899990081787,111.81999969482422
44701,3,246.070625434,26.01737508,452.031626,0.4903300106525421,13.95199966430664
44702,2,173.140732824,27.585920508,333.803215,0.29986000061035156,3.102400064468384
44703,2,202.784509166,15.688062352,634.713855,0.007761899847537279,5.792400042992085e-05
44704,2,248.392965467,32.544325656,484.226417,0.302619993686676,3.3059000968933105
44705,2,151.976509082,52.778615006,581.578146,1.0042999982833862,123.79000091552734
44706,3,141.913621442,49.97854911,612.906865,0.3871400058269501,7.146999835968018
44707,2,181.463425773,50.913214531,407.268466,0.10636000335216522,0.1408900022506714
44708,2,203.866211145,16.028030185,472.397943,0.009737599641084671,0.00010982000094372779
44709,2,188.828493939,4.056714811,560.729431,0.35012999176979065,5.217800140380859
44710,2,214.633693981,44.354515797,603.574238,0.22745999693870544,1.4462000131607056
44711,2,229.307133393,10.254748853,556.972828,0.30619001388549805,3.4865000247955322
44712,2,202.010422385,11.917224177,577.460725,0.2860400080680847,2.857100009918213
44713,4,172.192971974,0.031671765,566.126871,0.6631699800491333,35.50299835205078
44714,2,170.242946605,62.800594917,475.919708,0.21480999886989594,1.1799999475479126
