idx,subCl,spCl,e_zsp
52128,,,
79648,STARFORMING,GALAXY,1e-05
52122,STARFORMING,GALAXY,1e-05
41167,,GALAXY,2e-05
8283,,GALAXY,5e-05
29343,STARFORMING,GALAXY,1e-05
16271,,GALAXY,3e-05
64965,,,
41185,,GALAXY,3e-05
6184,BROADLINE,GALAXY,1e-05
22540,,,
29367,,GALAXY,4e-05
51987,,,
79762,STARBURST,GALAXY,0.0
6210,,GALAXY,3e-05
16192,,,
79771,,,
65102,,GALAXY,3e-05
72470,STARBURST,GALAXY,1e-05
79773,STARBURST,GALAXY,1e-05
51881,,GALAXY,4e-05
29186,,GALAXY,1e-05
633,,GALAXY,3e-05
29184,AGN,GALAXY,1e-05
72462,STARBURST,GALAXY,1e-05
41325,,GALAXY,2e-05
16198,,GALAXY,3e-05
72502,,GALAXY,1e-05
22544,,,
65036,STARFORMING,GALAXY,1e-05
65039,AGN,GALAXY,1e-05
79724,STARFORMING,GALAXY,2e-05
41276,STARFORMING,GALAXY,1e-05
65048,,GALAXY,2e-05
22559,AGN,GALAXY,1e-05
41287,,GALAXY,2e-05
79740,,GALAXY,2e-05
41290,,GALAXY,3e-05
41295,,,
72472,STARFORMING,GALAXY,2e-05
16202,,GALAXY,3e-05
16199,AGN,GALAXY,1e-05
29795,STARFORMING,GALAXY,2e-05
16549,,,
3710,,GALAXY,2e-05
40083,STARFORMING,GALAXY,1e-05
30344,,GALAXY,3e-05
30341,,GALAXY,2e-05
30334,BROADLINE,GALAXY,1e-05
8475,,GALAXY,2e-05
63761,STARBURST,GALAXY,1e-05
40113,,GALAXY,3e-05
53211,BROADLINE,GALAXY,4e-05
79029,,GALAXY,3e-05
53196,STARFORMING,GALAXY,2e-05
40132,,,
79038,STARFORMING,GALAXY,1e-05
30324,,GALAXY,3e-05
40118,,GALAXY,2e-05
16850,,,
53237,STARFORMING,GALAXY,1e-05
63755,,,
63690,STARFORMING,GALAXY,1e-05
11927,,GALAXY,2e-05
78980,,,
30408,BROADLINE,GALAXY,1e-05
10382,,,
3824,,GALAXY,2e-05
12934,,GALAXY,1e-05
78988,STARFORMING,GALAXY,2e-05
63727,STARFORMING,GALAXY,1e-05
40080,,,
78995,STARFORMING,GALAXY,1e-05
53247,,,
30320,AGN,GALAXY,1e-05
53184,,,
16849,,,
22101,,GALAXY,3e-05
8451,,GALAXY,3e-05
63867,STARFORMING,GALAXY,2e-05
8444,,GALAXY,2e-05
30223,,,
22091,,,
79096,,,
40232,STARFORMING,GALAXY,1e-05
53093,STARFORMING,GALAXY,1e-05
11905,,,
53086,,,
16801,,GALAXY,3e-05
1017,,GALAXY,2e-05
16846,,GALAXY,3e-05
40134,STARFORMING,GALAXY,1e-05
73075,,,
79056,STARFORMING,GALAXY,2e-05
63831,,,
8459,,GALAXY,2e-05
40173,,GALAXY,1e-05
10408,,GALAXY,1e-05
16820,,,
79074,STARBURST,GALAXY,0.0
63675,,,
40056,,GALAXY,2e-05
16905,,GALAXY,2e-05
73136,,GALAXY,3e-05
63462,STARFORMING,GALAXY,2e-05
63463,,,
21957,,GALAXY,2e-05
78862,STARFORMING,GALAXY,1e-05
78863,STARFORMING,GALAXY,1e-05
78854,STARFORMING,GALAXY,1e-05
53396,STARFORMING,GALAXY,1e-05
1058,,GALAXY,2e-05
21968,,,
21969,,GALAXY,3e-05
39904,,GALAXY,3e-05
39905,,,
53363,,,
78853,STARFORMING,GALAXY,2e-05
30588,AGN,GALAXY,1e-05
39875,,,
63407,STARFORMING,GALAXY,1e-05
21913,,GALAXY,1e-05
30623,,GALAXY,1e-05
39827,STARFORMING,GALAXY,1e-05
17064,,GALAXY,2e-05
63419,,GALAXY,3e-05
63430,,GALAXY,3e-05
17063,,,
39840,,GALAXY,4e-05
53454,,,
21934,,GALAXY,4e-05
5873,,GALAXY,2e-05
39858,,GALAXY,1e-05
40243,STARFORMING,GALAXY,1e-05
63556,AGN,GALAXY,1e-05
5900,,,
78944,STARFORMING,GALAXY,1e-05
8499,,GALAXY,2e-05
73155,,,
63637,,GALAXY,1e-05
73149,STARFORMING,GALAXY,1e-05
10373,,GALAXY,2e-05
53310,,,
16930,,,
1045,,GALAXY,4e-05
78957,,,
16923,,GALAXY,3e-05
1043,,GALAXY,2e-05
53319,,,
78938,STARFORMING,GALAXY,1e-05
63581,STARFORMING,GALAXY,1e-05
40010,,GALAXY,2e-05
78916,,GALAXY,1e-05
73173,,GALAXY,1e-05
10362,,GALAXY,2e-05
5905,STARFORMING,GALAXY,1e-05
40020,,GALAXY,1e-05
1050,,,
11931,STARFORMING,GALAXY,1e-05
78930,STARFORMING,GALAXY,1e-05
53324,,,
78936,,GALAXY,3e-05
53355,,GALAXY,1e-05
30215,,,
73025,,GALAXY,2e-05
40546,BROADLINE,GALAXY,1e-05
64156,,GALAXY,4e-05
64157,STARFORMING,GALAXY,1e-05
79299,STARFORMING,GALAXY,1e-05
79302,,,
16608,,,
72863,,GALAXY,2e-05
52751,STARFORMING,GALAXY,1e-05
40566,,GALAXY,3e-05
2034,,,
79307,STARFORMING,GALAXY,1e-05
11877,,GALAXY,2e-05
64170,,GALAXY,3e-05
52794,,GALAXY,2e-05
64149,STARFORMING,GALAXY,2e-05
52797,STARFORMING,GALAXY,1e-05
40485,STARFORMING,GALAXY,3e-05
40491,STARFORMING,GALAXY,1e-05
64109,,GALAXY,1e-05
29967,BROADLINE,GALAXY,2e-05
72892,,GALAXY,1e-05
22176,,GALAXY,2e-05
29963,STARFORMING,GALAXY,1e-05
52814,STARFORMING,GALAXY,1e-05
79278,,GALAXY,1e-05
29950,,,
64128,,GALAXY,1e-05
29949,,,
29923,STARFORMING,GALAXY,1e-05
16597,,GALAXY,2e-05
3752,,GALAXY,2e-05
16596,,GALAXY,1e-05
16594,STARFORMING,GALAXY,1e-05
40636,,,
40637,,GALAXY,1e-05
40638,BROADLINE,GALAXY,1e-05
40639,,GALAXY,2e-05
16560,,,
29839,,GALAXY,1e-05
79370,,,
72820,STARFORMING,GALAXY,1e-05
29813,,GALAXY,4e-05
22276,,GALAXY,3e-05
52619,,GALAXY,4e-05
64241,,GALAXY,1e-05
40635,,GALAXY,2e-05
52677,,GALAXY,3e-05
52683,,,
22239,STARFORMING,GALAXY,2e-05
40578,,GALAXY,4e-05
52736,,GALAXY,1e-05
40604,,,
79334,STARBURST,GALAXY,0.0
64199,,GALAXY,1e-05
79342,STARFORMING,GALAXY,1e-05
22258,,,
22259,STARFORMING,GALAXY,1e-05
3727,,GALAXY,3e-05
64208,STARFORMING,GALAXY,1e-05
79313,STARBURST,GALAXY,1e-05
52844,,,
22170,,,
22148,,GALAXY,2e-05
30102,BROADLINE,GALAXY,2e-05
16720,,,
3776,,,
72961,,,
52969,,GALAXY,3e-05
63995,STARFORMING,GALAXY,1e-05
40339,,GALAXY,2e-05
5994,,GALAXY,2e-05
16717,,,
72954,,,
52962,STARFORMING,GALAXY,1e-05
30086,STARFORMING,GALAXY,2e-05
2017,,GALAXY,2e-05
30126,STARFORMING,GALAXY,1e-05
30153,,GALAXY,1e-05
53013,,GALAXY,2e-05
79111,,,
73023,,GALAXY,1e-05
16773,BROADLINE,GALAXY,1e-05
53060,,GALAXY,3e-05
63908,STARFORMING,GALAXY,2e-05
53059,STARFORMING,GALAXY,1e-05
79122,STARFORMING,GALAXY,1e-05
53049,,GALAXY,2e-05
30177,AGN,GALAXY,1e-05
63939,,GALAXY,1e-05
30165,,GALAXY,2e-05
63954,STARBURST,GALAXY,1e-05
79143,STARFORMING,GALAXY,3e-05
72989,,,
40283,,,
40366,STARFORMING,GALAXY,1e-05
72907,STARFORMING,GALAXY,1e-05
64057,,,
8415,,,
16670,STARFORMING,GALAXY,2e-05
72920,AGN,GALAXY,1e-05
52898,,GALAXY,3e-05
52889,STARFORMING,GALAXY,1e-05
52886,,,
3758,,GALAXY,1e-05
40463,,,
64099,STARFORMING,GALAXY,1e-05
79253,STARFORMING,GALAXY,1e-05
72909,,GALAXY,3e-05
8409,,,
6011,,,
16674,,GALAXY,1e-05
52954,,GALAXY,2e-05
8421,,,
6003,,GALAXY,1e-05
72939,STARFORMING,GALAXY,1e-05
8418,,,
16701,,,
30067,,GALAXY,1e-05
79193,STARFORMING,GALAXY,1e-05
79194,STARFORMING,GALAXY,1e-05
79196,STARFORMING,GALAXY,1e-05
6010,,GALAXY,2e-05
72950,,,
31569,,,
10080,,GALAXY,1e-05
17676,,,
60064,,,
57510,,,
60066,,,
9248,,GALAXY,3e-05
9247,,GALAXY,2e-05
18997,,GALAXY,5e-05
75181,STARBURST,GALAXY,1e-05
60078,,,
57492,,GALAXY,2e-05
60090,,GALAXY,1e-05
33881,,GALAXY,1e-05
33875,,,
9688,AGN,GALAXY,1e-05
57470,,GALAXY,1e-05
36156,,GALAXY,2e-05
34000,,,
76507,STARFORMING,GALAXY,1e-05
33995,,,
9257,,GALAXY,2e-05
19053,,GALAXY,4e-05
20189,,GALAXY,1e-05
20190,,GALAXY,2e-05
57558,,GALAXY,1e-05
19049,BROADLINE,GALAXY,2e-05
33956,STARFORMING,GALAXY,1e-05
9256,,GALAXY,2e-05
20195,STARFORMING,GALAXY,2e-05
19043,STARFORMING,GALAXY,2e-05
75203,STARBURST,GALAXY,1e-05
57528,,GALAXY,3e-05
1301,,GALAXY,2e-05
60128,,GALAXY,1e-05
57466,STARBURST,GALAXY,1e-05
76635,,,
18941,,,
57387,,,
33756,,,
12552,,,
60210,,,
75123,STARFORMING,GALAXY,2e-05
33747,,,
9211,,GALAXY,3e-05
33742,,GALAXY,3e-05
36328,STARFORMING,GALAXY,1e-05
76656,,,
60223,,,
33774,BROADLINE,GALAXY,1e-05
76595,,GALAXY,2e-05
9218,,GALAXY,5e-05
76629,,GALAXY,1e-05
75154,STARFORMING,GALAXY,1e-05
76600,STARFORMING,GALAXY,1e-05
18972,,GALAXY,2e-05
57451,,,
60147,STARFORMING,GALAXY,1e-05
33810,,GALAXY,3e-05
36230,BROADLINE,GALAXY,1e-05
57436,,GALAXY,2e-05
12286,,GALAXY,3e-05
20249,,GALAXY,1e-05
36245,STARFORMING,GALAXY,1e-05
57422,STARFORMING,GALAXY,1e-05
1274,,GALAXY,2e-05
36257,STARFORMING,GALAXY,2e-05
60172,,,
20257,,,
57610,,GALAXY,1e-05
34018,,,
75297,STARFORMING,GALAXY,1e-05
34117,BROADLINE,GALAXY,3e-05
35981,,,
20109,,GALAXY,3e-05
19122,,GALAXY,1e-05
59906,,GALAXY,2e-05
19116,,GALAXY,2e-05
20111,,GALAXY,2e-05
57754,,GALAXY,2e-05
34111,STARFORMING,GALAXY,2e-05
59909,,GALAXY,3e-05
76422,,GALAXY,2e-05
57745,STARFORMING,GALAXY,1e-05
57741,STARFORMING,GALAXY,1e-05
4583,,GALAXY,4e-05
20096,,GALAXY,2e-05
57792,STARFORMING,GALAXY,1e-05
57868,,GALAXY,2e-05
35905,BROADLINE,GALAXY,1e-05
34161,AGN,GALAXY,1e-05
12518,,,
59878,STARFORMING,GALAXY,2e-05
75314,,,
9303,,GALAXY,2e-05
59890,,GALAXY,2e-05
20088,,,
35952,,GALAXY,1e-05
34126,AGN,GALAXY,1e-05
75307,STARFORMING,GALAXY,1e-05
57798,STARFORMING,GALAXY,1e-05
59902,STARFORMING,GALAXY,1e-05
35959,,GALAXY,2e-05
34008,,GALAXY,3e-05
57737,,GALAXY,2e-05
76443,,,
12531,,,
5015,,GALAXY,1e-05
59952,,GALAXY,3e-05
59958,,,
59959,STARFORMING,GALAXY,1e-05
20153,,GALAXY,2e-05
20155,,GALAXY,2e-05
20158,,,
59960,STARFORMING,GALAXY,1e-05
59964,,,
59970,STARFORMING,GALAXY,1e-05
9673,,GALAXY,2e-05
59985,,,
75235,STARFORMING,GALAXY,2e-05
36079,,GALAXY,2e-05
34083,,,
57686,STARFORMING,GALAXY,1e-05
76461,,,
20115,,GALAXY,2e-05
75279,,,
19096,STARFORMING,GALAXY,1e-05
36021,,GALAXY,2e-05
36029,STARFORMING,GALAXY,1e-05
59920,STARBURST,GALAXY,1e-05
59925,STARFORMING,GALAXY,1e-05
20127,BROADLINE,GALAXY,2e-05
76456,STARBURST,GALAXY,1e-05
75272,,,
34088,,,
76463,,,
60225,STARFORMING,GALAXY,2e-05
18926,,,
76664,,GALAXY,2e-05
36667,,GALAXY,2e-05
74916,,GALAXY,2e-05
74912,,,
36669,,,
74911,STARFORMING,GALAXY,1e-05
9152,,GALAXY,2e-05
20433,,GALAXY,2e-05
5155,,GALAXY,1e-05
33454,AGN,GALAXY,2e-05
20438,,,
9797,,GALAXY,1e-05
36678,,GALAXY,4e-05
76859,STARFORMING,GALAXY,1e-05
4454,,,
33415,AGN,GALAXY,1e-05
60514,STARBURST,GALAXY,1e-05
57023,STARFORMING,GALAXY,1e-05
33510,,,
12249,STARFORMING,GALAXY,1e-05
76808,,GALAXY,2e-05
20408,,,
20409,,GALAXY,1e-05
56990,,,
12578,,GALAXY,3e-05
60487,,GALAXY,1e-05
60495,,GALAXY,2e-05
18787,,,
12579,,GALAXY,2e-05
33468,,GALAXY,2e-05
74919,,GALAXY,1e-05
1625,STARBURST,GALAXY,2e-05
56901,,,
76901,STARBURST,GALAXY,1e-05
9825,,GALAXY,3e-05
56850,,GALAXY,2e-05
33298,,GALAXY,2e-05
56834,,GALAXY,3e-05
9830,,GALAXY,2e-05
56812,AGN,GALAXY,2e-05
56804,,,
4424,AGN,GALAXY,1e-05
60724,STARFORMING,GALAXY,1e-05
36796,,GALAXY,2e-05
56774,STARFORMING,GALAXY,1e-05
20475,,,
9146,,,
60699,,GALAXY,1e-05
56869,STARFORMING,GALAXY,1e-05
18749,,,
60626,,GALAXY,2e-05
56897,BROADLINE,GALAXY,1e-05
1628,,GALAXY,3e-05
33363,,GALAXY,2e-05
33362,,GALAXY,2e-05
1230,,GALAXY,2e-05
9143,,,
56888,STARFORMING,GALAXY,1e-05
36712,STARFORMING,GALAXY,1e-05
9139,STARFORMING,GALAXY,1e-05
60466,,GALAXY,2e-05
36599,STARFORMING,GALAXY,1e-05
60464,,GALAXY,2e-05
76689,,,
57285,,GALAXY,2e-05
1261,AGN,GALAXY,1e-05
12270,,,
60290,STARFORMING,GALAXY,2e-05
75062,,GALAXY,1e-05
57271,,,
60303,,,
60314,STARFORMING,GALAXY,1e-05
5092,,GALAXY,4e-05
36408,STARBURST,GALAXY,1e-05
5093,,,
60319,,,
75044,STARBURST,GALAXY,0.0
60279,,GALAXY,3e-05
75077,,GALAXY,2e-05
18925,,GALAXY,3e-05
57356,STARFORMING,GALAXY,1e-05
33728,STARFORMING,GALAXY,1e-05
60233,AGN,GALAXY,1e-05
60237,,,
36350,,GALAXY,1e-05
36351,AGN,GALAXY,2e-05
75092,STARFORMING,GALAXY,1e-05
75090,STARFORMING,GALAXY,1e-05
60241,,,
20300,,GALAXY,3e-05
60243,,GALAXY,2e-05
33713,BROADLINE,GALAXY,2e-05
76682,,,
57303,,,
20337,,GALAXY,2e-05
60325,,GALAXY,2e-05
57221,,GALAXY,1e-05
60416,STARFORMING,GALAXY,1e-05
33550,,GALAXY,3e-05
57069,,,
36555,STARFORMING,GALAXY,1e-05
9770,,,
36563,BROADLINE,GALAXY,1e-05
76782,,GALAXY,2e-05
60444,,GALAXY,3e-05
74954,,GALAXY,2e-05
36581,,GALAXY,3e-05
60450,AGN,GALAXY,1e-05
36593,,,
20381,STARFORMING,GALAXY,1e-05
20379,,GALAXY,1e-05
33562,,GALAXY,4e-05
5121,,,
75035,STARFORMING,GALAXY,1e-05
76735,,,
57179,,,
60367,,,
60368,,GALAXY,2e-05
76374,STARFORMING,GALAXY,1e-05
33584,,,
75010,,GALAXY,1e-05
36493,,GALAXY,2e-05
57139,,GALAXY,2e-05
9758,,,
9174,,GALAXY,3e-05
75011,,,
4981,,GALAXY,3e-05
4979,,,
34697,,,
12371,,,
58511,,,
75649,,,
58507,,GALAXY,1e-05
12443,,GALAXY,2e-05
59180,,GALAXY,2e-05
4725,,,
35423,,GALAXY,3e-05
59185,,GALAXY,2e-05
59186,,GALAXY,3e-05
19470,,,
76016,STARFORMING,GALAXY,1e-05
1474,,GALAXY,4e-05
75643,,GALAXY,1e-05
34707,,GALAXY,3e-05
58524,,GALAXY,1e-05
35330,,GALAXY,2e-05
4740,,GALAXY,1e-05
58568,STARFORMING,GALAXY,1e-05
59120,,,
19516,,GALAXY,3e-05
34748,STARFORMING,GALAXY,1e-05
34734,STARFORMING,GALAXY,1e-05
34728,,GALAXY,2e-05
19504,,GALAXY,2e-05
59138,,GALAXY,1e-05
35346,,,
1471,BROADLINE,GALAXY,2e-05
75990,STARFORMING,GALAXY,1e-05
58536,,,
75992,STARBURST,GALAXY,1e-05
19702,,GALAXY,4e-05
75700,,GALAXY,1e-05
19711,,GALAXY,3e-05
35451,,GALAXY,2e-05
4715,,GALAXY,3e-05
19445,,GALAXY,3e-05
19443,,GALAXY,3e-05
35508,,GALAXY,3e-05
9554,,GALAXY,2e-05
59293,,GALAXY,2e-05
35532,,,
75599,,,
76077,STARFORMING,GALAXY,1e-05
4706,,GALAXY,3e-05
34588,,,
19410,STARFORMING,GALAXY,1e-05
35541,,GALAXY,2e-05
59364,,GALAXY,2e-05
59242,STARFORMING,GALAXY,1e-05
75642,STARFORMING,GALAXY,2e-05
19453,,,
58393,,GALAXY,2e-05
59190,STARFORMING,GALAXY,1e-05
34682,,,
59205,,GALAXY,3e-05
76033,,GALAXY,2e-05
19715,,GALAXY,4e-05
58440,,GALAXY,1e-05
58431,STARFORMING,GALAXY,1e-05
58430,,GALAXY,1e-05
58421,STARFORMING,GALAXY,1e-05
4870,,,
34669,STARFORMING,GALAXY,1e-05
58401,,,
19458,,,
58597,STARBURST,GALAXY,1e-05
59108,STARFORMING,GALAXY,1e-05
35304,,,
19627,,,
4812,,GALAXY,4e-05
4778,,GALAXY,2e-05
4814,AGN,GALAXY,3e-05
75773,,GALAXY,2e-05
58740,STARFORMING,GALAXY,1e-05
35142,,GALAXY,1e-05
58727,,GALAXY,2e-05
19928,BROADLINE,GALAXY,2e-05
75882,STARFORMING,GALAXY,1e-05
19932,,GALAXY,3e-05
75765,,GALAXY,2e-05
75884,STARFORMING,GALAXY,1e-05
19936,,GALAXY,1e-05
35130,BROADLINE,GALAXY,1e-05
58928,STARFORMING,GALAXY,1e-05
19898,,,
19655,,,
4795,,GALAXY,2e-05
58816,,,
35040,,,
19649,,,
35081,,GALAXY,2e-05
19642,,GALAXY,2e-05
58800,,GALAXY,2e-05
75847,STARBURST,GALAXY,1e-05
75798,STARFORMING,GALAXY,1e-05
34979,BROADLINE,GALAXY,1e-05
12401,,GALAXY,2e-05
58875,,,
35118,,GALAXY,3e-05
35124,,GALAXY,2e-05
75859,STARFORMING,GALAXY,1e-05
58947,,GALAXY,2e-05
35170,,,
1453,STARFORMING,GALAXY,1e-05
19565,,GALAXY,3e-05
34803,,,
58639,,,
59076,STARFORMING,GALAXY,2e-05
75939,STARFORMING,GALAXY,1e-05
58636,,GALAXY,1e-05
59082,STARFORMING,GALAXY,1e-05
58633,,,
58631,,GALAXY,2e-05
75946,STARFORMING,GALAXY,1e-05
35273,STARFORMING,GALAXY,1e-05
35285,,,
58611,STARFORMING,GALAXY,1e-05
9507,,GALAXY,3e-05
75926,STARFORMING,GALAXY,1e-05
34810,,GALAXY,5e-05
34811,STARFORMING,GALAXY,1e-05
19567,STARBURST,GALAXY,1e-05
58950,,,
75754,STARBURST,GALAXY,1e-05
58712,,GALAXY,1e-05
58969,,GALAXY,2e-05
19952,,GALAXY,3e-05
35185,,,
34886,AGN,GALAXY,1e-05
4700,,GALAXY,2e-05
58691,STARFORMING,GALAXY,1e-05
58660,STARFORMING,GALAXY,1e-05
59016,,,
58656,,GALAXY,2e-05
59023,,GALAXY,3e-05
35265,,GALAXY,3e-05
19569,AGN,GALAXY,1e-05
58668,AGN,GALAXY,2e-05
18700,AGN,GALAXY,2e-05
19396,,GALAXY,2e-05
34337,,,
4641,,GALAXY,3e-05
59668,,GALAXY,2e-05
19259,,,
19258,,GALAXY,3e-05
76295,STARBURST,GALAXY,1e-05
58050,,GALAXY,3e-05
59680,STARFORMING,GALAXY,1e-05
34321,,GALAXY,4e-05
34318,,GALAXY,2e-05
19252,,,
19243,,GALAXY,3e-05
35813,,GALAXY,3e-05
19267,,GALAXY,2e-05
75400,STARFORMING,GALAXY,1e-05
19268,,GALAXY,3e-05
58060,,,
58116,,,
35729,AGN,GALAXY,2e-05
75451,STARFORMING,GALAXY,1e-05
58104,,,
35741,,GALAXY,2e-05
76254,,,
35764,,GALAXY,2e-05
76262,,GALAXY,2e-05
76265,,,
58070,,,
35781,,,
58058,STARFORMING,GALAXY,1e-05
19287,AGN,GALAXY,3e-05
12328,STARFORMING,GALAXY,2e-05
34314,,,
4971,,,
59779,,GALAXY,1e-05
4618,,GALAXY,4e-05
75348,STARFORMING,GALAXY,1e-05
34224,,GALAXY,2e-05
59804,STARFORMING,GALAXY,1e-05
57903,,,
59815,,GALAXY,2e-05
34200,,GALAXY,2e-05
34195,,,
75337,,GALAXY,2e-05
20050,,,
57940,,GALAXY,1e-05
35821,,GALAXY,2e-05
20010,STARFORMING,GALAXY,1e-05
59764,,GALAXY,3e-05
19241,AGN,GALAXY,2e-05
1531,BROADLINE,GALAXY,3e-05
9325,,GALAXY,2e-05
19879,,GALAXY,4e-05
34301,,GALAXY,3e-05
34291,,,
57979,,GALAXY,4e-05
35867,,,
57974,STARFORMING,GALAXY,1e-05
19229,,,
75377,AGN,GALAXY,2e-05
19223,,GALAXY,2e-05
34358,STARFORMING,GALAXY,1e-05
76233,STARFORMING,GALAXY,1e-05
19849,,,
4897,,,
58280,,GALAXY,2e-05
58278,AGN,GALAXY,1e-05
76136,STARFORMING,GALAXY,1e-05
59484,STARFORMING,GALAXY,1e-05
59490,,GALAXY,1e-05
34440,STARFORMING,GALAXY,1e-05
35603,,,
19351,,GALAXY,2e-05
34432,STARFORMING,GALAXY,1e-05
35604,,,
35608,STARFORMING,GALAXY,2e-05
19791,,GALAXY,2e-05
19363,STARFORMING,GALAXY,1e-05
75552,STARFORMING,GALAXY,1e-05
34570,BROADLINE,GALAXY,2e-05
19391,,GALAXY,2e-05
35556,,,
19383,,GALAXY,3e-05
1370,,GALAXY,2e-05
76106,STARFORMING,GALAXY,2e-05
19378,,GALAXY,3e-05
59386,STARFORMING,GALAXY,1e-05
9571,,GALAXY,2e-05
59410,STARFORMING,GALAXY,1e-05
59439,,GALAXY,1e-05
19773,,GALAXY,4e-05
34472,,GALAXY,1e-05
19812,,,
9376,AGN,GALAXY,2e-05
19832,,GALAXY,2e-05
58165,,GALAXY,2e-05
19833,,,
4921,,GALAXY,3e-05
35692,,,
75487,,,
59574,,,
59599,STARBURST,GALAXY,1e-05
35711,,,
4656,,GALAXY,3e-05
59611,,GALAXY,1e-05
34414,,,
9358,,GALAXY,3e-05
9359,,GALAXY,1e-05
76182,STARFORMING,GALAXY,1e-05
35628,,,
59507,,GALAXY,3e-05
19819,,GALAXY,3e-05
9369,,GALAXY,2e-05
9366,,,
35642,STARFORMING,GALAXY,1e-05
19397,,GALAXY,2e-05
19333,STARFORMING,GALAXY,1e-05
59515,,,
35652,,,
58184,,GALAXY,2e-05
75501,,,
76180,STARFORMING,GALAXY,1e-05
35673,,GALAXY,1e-05
76169,STARFORMING,GALAXY,2e-05
62448,STARBURST,GALAXY,1e-05
56756,STARFORMING,GALAXY,2e-05
61807,,GALAXY,2e-05
38054,AGN,GALAXY,1e-05
18235,STARFORMING,GALAXY,1e-05
38057,,GALAXY,3e-05
1769,,,
61808,,,
18230,,,
77695,AGN,GALAXY,2e-05
21100,,,
5449,,GALAXY,3e-05
74164,,GALAXY,2e-05
77698,,GALAXY,1e-05
55423,STARFORMING,GALAXY,1e-05
1770,,,
55419,,GALAXY,2e-05
5445,,,
61784,STARFORMING,GALAXY,1e-05
74207,,,
32291,,GALAXY,2e-05
5437,,,
1768,STARFORMING,GALAXY,1e-05
55494,,GALAXY,3e-05
32285,,GALAXY,2e-05
4210,,GALAXY,4e-05
55491,,GALAXY,3e-05
10034,,,
74190,STARFORMING,GALAXY,1e-05
21088,AGN,GALAXY,2e-05
38013,,GALAXY,2e-05
18258,,,
32276,,,
55469,,GALAXY,3e-05
32269,,,
37979,,GALAXY,3e-05
55402,,GALAXY,2e-05
18210,STARFORMING,GALAXY,1e-05
61884,,GALAXY,2e-05
5475,,GALAXY,2e-05
77759,STARFORMING,GALAXY,1e-05
38174,,GALAXY,1e-05
830,,,
55306,,GALAXY,1e-05
61917,,GALAXY,2e-05
38205,,GALAXY,1e-05
18166,,GALAXY,2e-05
32128,,GALAXY,2e-05
55278,,GALAXY,2e-05
10057,AGN,GALAXY,2e-05
38230,,,
4191,BROADLINE,GALAXY,1e-05
5474,,,
61868,,,
21122,,,
55394,STARBURST,GALAXY,1e-05
55384,STARFORMING,GALAXY,1e-05
74142,,GALAXY,2e-05
55371,,GALAXY,2e-05
38101,,GALAXY,3e-05
18202,,GALAXY,3e-05
21125,STARFORMING,GALAXY,1e-05
74132,,,
21128,STARFORMING,GALAXY,1e-05
38134,AGN,GALAXY,2e-05
5468,,GALAXY,2e-05
37976,STARFORMING,GALAXY,2e-05
77645,STARFORMING,GALAXY,1e-05
21024,,GALAXY,4e-05
4244,,,
61641,,GALAXY,3e-05
74259,,GALAXY,3e-05
61649,,,
32351,,GALAXY,3e-05
876,,,
37864,,GALAXY,2e-05
8718,,GALAXY,4e-05
5401,,GALAXY,3e-05
61678,STARFORMING,GALAXY,1e-05
21051,,,
37884,STARBURST,GALAXY,1e-05
37888,,GALAXY,2e-05
77548,,GALAXY,2e-05
55642,,GALAXY,2e-05
55671,,GALAXY,1e-05
37808,,GALAXY,3e-05
61518,STARFORMING,GALAXY,2e-05
61524,STARFORMING,GALAXY,1e-05
55754,,GALAXY,1e-05
5386,,GALAXY,2e-05
12134,STARFORMING,GALAXY,1e-05
8734,,GALAXY,2e-05
37773,,GALAXY,4e-05
61541,,,
32476,,GALAXY,2e-05
17984,BROADLINE,GALAXY,2e-05
61552,,GALAXY,3e-05
37782,,,
17960,,,
37804,,GALAXY,2e-05
55672,,GALAXY,2e-05
21060,,,
17904,,GALAXY,6e-05
32313,,,
862,,GALAXY,3e-05
32307,BROADLINE,GALAXY,1e-05
55557,AGN,GALAXY,1e-05
55556,,,
37952,,GALAXY,3e-05
55543,STARFORMING,GALAXY,1e-05
61711,,,
74220,STARFORMING,GALAXY,1e-05
77635,,GALAXY,1e-05
5429,STARFORMING,GALAXY,1e-05
32306,,,
32305,STARFORMING,GALAXY,2e-05
37965,,,
12700,,,
32315,,,
5419,,,
37890,AGN,GALAXY,1e-05
74242,,,
37893,,,
32324,,GALAXY,1e-05
74240,STARBURST,GALAXY,1e-05
77594,,,
32321,,,
32319,,GALAXY,1e-05
61698,,,
74232,,GALAXY,3e-05
74227,,,
18147,,GALAXY,2e-05
77787,,,
10059,,GALAXY,3e-05
62270,STARFORMING,GALAXY,1e-05
31709,STARFORMING,GALAXY,1e-05
21347,,,
38628,,GALAXY,3e-05
78019,STARFORMING,GALAXY,1e-05
38629,,,
21351,,GALAXY,3e-05
54875,,GALAXY,2e-05
10141,,GALAXY,3e-05
31631,,GALAXY,1e-05
73883,STARFORMING,GALAXY,2e-05
73882,STARFORMING,GALAXY,1e-05
78048,STARBURST,GALAXY,1e-05
73881,STARBURST,GALAXY,1e-05
31727,,,
1840,,,
62268,,GALAXY,2e-05
54929,,GALAXY,3e-05
31868,,GALAXY,3e-05
54986,,GALAXY,2e-05
9000,,GALAXY,3e-05
54977,STARBURST,GALAXY,1e-05
62146,STARFORMING,GALAXY,1e-05
21303,,,
