id,ra_deg,dec_deg,cz_kms,glat_deg
02571146-1423439,44.29772,-14.39552,8465.0,-58.08822651267101
03350645-5505317,53.7769,-55.09216,9960.0,-49.35827685603676
06043117-5305495,91.12994,-53.09707,9796.0,-28.24671811461186
07532631+5013415,118.35964,50.22832,7319.0,30.173709908929723
08020035+5655038,120.5015,56.91775,8133.0,31.957638879256574
09125088+3012448,138.21196,30.21237,6508.0,42.41205216615332
10414424+2111072,160.4343,21.18542,7682.0,59.91097667928851
12160714+5049307,184.02966,50.8251,9305.0,65.37053484299086
12391856+2854154,189.82735,28.90425,7470.0,86.7878311776073
12545299+7310423,193.72075,73.17845,1546.0,43.94748672314879
13361233-0458482,204.05135,-4.98002,6796.0,56.11763464555288
13522393+2135062,208.09972,21.58501,8370.0,75.06514653080272
17260157+3919102,261.50656,39.31949,7881.0,32.65834352926767
19074380-5518338,286.93253,-55.30942,5606.0,-24.261706811274667
21281086+0228274,322.0452,2.47427,7542.0,-32.82788537431165
23572805-3027407,359.36688,-30.46123,9198.0,-77.7241738795828
00174895-6821295,4.45382,-68.3582,6513.0,-48.46446693429262
01542082-5645399,28.58684,-56.76105,6067.0,-58.315019695778865
02590085+0616059,44.75364,6.26827,6770.0,-44.53293058047978
09040572-1928564,136.0238,-19.48231,5377.0,17.872969180241686
11095029+2148366,167.45964,21.81025,9433.0,66.32306183854583
11281767+0239141,172.07359,2.65394,6841.0,58.46082076024164
11300370-1327256,172.51552,-13.45704,9480.0,44.8656903634465
15441295+2723518,236.054,27.39773,9725.0,51.802339425804014
16140231+2829484,243.50955,28.49684,9610.0,45.519348551482345
16505318+3528377,252.72165,35.4771,9180.0,38.941853037833226
22501949+1131525,342.5813,11.53124,8340.0,-41.44626518908434
22560890-3404388,344.03708,-34.07755,8543.0,-64.33384846133269
23252378-2520151,351.349,-25.33755,8775.0,-70.64573089540542
01385924-2955274,24.74683,-29.92431,5812.0,-79.19402991023767
01410710-0534051,25.27963,-5.56812,1528.0,-65.40907378117383
02054302-7106562,31.4295,-71.11546,8144.0,-44.78894757862931
02090522+2423026,32.27175,24.38398,9823.0,-35.18834745526416
02393565-1049302,39.89854,-10.82505,4749.0,-59.79627665316319
02405017+0924087,40.20916,9.40242,6224.0,-44.8611628585066
03494658-5549072,57.44411,-55.81871,8512.0,-47.1663974992674
04040570+2002393,61.02378,20.04426,6701.0,-23.664225736344527
05020482-1728273,75.52007,-17.47425,6713.0,-31.789203156383483
05441839-7907109,86.07648,-79.11973,9215.0,-29.755125798806706
06212986+5106389,95.37453,51.11086,5586.0,16.38765695799866
08455957+1237118,131.49818,12.61994,4111.0,31.05610026658225
12214947-2504326,185.45616,-25.07573,3931.0,37.31035807113114
12505213-1429308,192.71715,-14.49189,4297.0,48.37962824695232
13113105+4620298,197.87929,46.34168,8918.0,70.38041079120373
13263991+1956403,201.66632,19.94456,7154.0,79.19986134438525
14173217+0433438,214.38406,4.56217,7943.0,59.49294362145153
15425538+7049412,235.7309,70.82812,7574.0,40.157950724657134
20421268-0534428,310.55286,-5.57859,8557.0,-27.12804187521254
20555082+7435331,313.96259,74.59254,3867.0,18.50872257653988
20561137-1702333,314.04739,-17.04259,8730.0,-35.04920329443142
21013347+0137323,315.3894,1.62561,9762.0,-27.73960875743967
21013815-4252587,315.40891,-42.88304,5142.0,-41.38873719522913
21521474-7229108,328.06152,-72.48637,9176.0,-38.674512252408775
22532945+3138420,343.37268,31.64505,6574.0,-24.85259328793686
00174178+2440020,4.42408,24.66722,6047.0,-37.56933854779441
00424763-0349449,10.69849,-3.82921,5833.0,-66.60964474619935
02101121-2219224,32.54671,-22.32295,5535.0,-71.50660100657325
02525004+1925024,43.20858,19.4174,9903.0,-34.94234936769409
05152742+1048147,78.86423,10.80415,5517.0,-15.666198740931296
10563298+0956024,164.13747,9.93398,9458.0,57.93506718198062
11083008+4507511,167.12537,45.13084,6179.0,62.7189429595823
11183483-0206441,169.64522,-2.11227,8004.0,53.184560741160915
11450987-0145452,176.29118,-1.76261,8109.0,56.99333592937355
11531162-3147384,178.29836,-31.79405,7956.0,29.465739913733547
12153691+2154334,183.90379,21.90924,6662.0,80.32881071692167
14013859-2852294,210.41083,-28.87489,5929.0,31.52474776936805
16100509+2239011,242.52118,22.65029,9946.0,45.01228530248492
16350789+4059285,248.78285,40.99124,9008.0,42.49253889131065
17045714-0250187,256.2381,-2.83853,7484.0,22.069244763598785
17564105-5826233,269.17111,-58.43991,2736.0,-16.159342491668493
21285267+2547541,322.21942,25.79836,4808.0,-18.04234713566156
00483424-7842564,12.1424,-78.71562,9844.0,-38.41163510759999
02565332+0552203,44.22221,5.87225,7191.0,-45.178929916267904
04012424-5125314,60.35102,-51.4254,5860.0,-47.00869229834364
04020326-1626487,60.51359,-16.4469,7578.0,-44.754560251625776
06231076-6501091,95.79504,-65.01931,7589.0,-27.35814651475671
07052749-6957051,106.36438,-69.95149,9645.0,-24.18601296053143
08140802+6436403,123.53358,64.61123,8673.0,33.13855533302562
09031293+0937084,135.80396,9.61898,9033.0,33.59967912498975
09352903+3459114,143.87097,34.98653,6374.0,47.72572475269398
09513944-1342420,147.9144,-13.7117,3944.0,30.2571974602607
10521434-3935311,163.05981,-39.59197,7661.0,17.73008563840199
12453822+7428535,191.40948,74.4815,9457.0,42.6408133568383
13512523-2816236,207.85518,-28.27325,4695.0,32.76057253310528
14022057+3226535,210.58568,32.44818,4357.0,73.74693178257819
22140957-3314078,333.53995,-33.23542,4305.0,-55.67055295591728
03091342-1926360,47.30592,-19.44331,9784.0,-57.55034820477263
05090948-0041451,77.28952,-0.69588,7779.0,-22.932095057444226
12553254-2827323,193.88565,-28.45905,3257.0,34.40398279655163
13154130-1317110,198.922,-13.28635,6789.0,49.15913655005033
13242754-3025548,201.12009,-30.43148,3927.0,31.901350028651972
14054298-1723516,211.42906,-17.39769,9392.0,41.968182746740766
14192716+7232056,214.86322,72.53491,7434.0,43.04825333795763
14375344+6900519,219.47256,69.01448,7815.0,45.292134150291695
16012525+3549187,240.35526,35.82187,9432.0,48.97675451657509
16144671+2633313,243.69463,26.55879,9835.0,44.96222897724834
16273767+4238170,246.90709,42.63814,9307.0,43.88874305504765
20300303-4122565,307.51273,-41.38243,7893.0,-35.449611913265684
21004623+1331364,315.19272,13.5268,4854.0,-20.863626493707063
01454358-0707096,26.43156,-7.11935,5496.0,-66.20268386831329
11061023+0319147,166.54259,3.32072,9337.0,55.36802897230504
12544393+0803113,193.68309,8.05314,2520.0,70.90893251288098
13011796+4705093,195.32487,47.08587,8765.0,69.94843742436147
13060829-3143111,196.53461,-31.71982,3395.0,31.04775367405422
13352788-2521247,203.86618,-25.35684,4789.0,36.453744241294416
13595142-3419018,209.96423,-34.31726,4123.0,26.454135379286637
19362154-4715574,294.08975,-47.26594,5621.0,-26.907066691120672
21062841-4807157,316.61832,-48.12104,4310.0,-42.04061877809523
22532386+3401059,343.34949,34.01834,6249.0,-22.759987723945216
23202259+0732156,350.09421,7.53764,6185.0,-48.916261637236914
02170956+2419549,34.2899,24.33198,9512.0,-34.54068622260596
03041971-0218212,46.08218,-2.30595,8618.0,-49.66392785995517
04130294+7500215,63.26215,75.00603,1711.0,17.07941585199556
04273258-5411481,66.88583,-54.19669,1471.0,-42.5047603350987
04494002-4203471,72.41675,-42.06306,5820.0,-39.81152354536711
05075466+1410264,76.97784,14.17401,9883.0,-15.367492271293331
08375782+3953468,129.49091,39.89632,7251.0,36.76504576470931
08481050+2929288,132.0437,29.49134,7977.0,37.02922984766322
10221400+2035215,155.55838,20.58935,5637.0,55.3949044077593
10360425-2730319,159.01775,-27.50886,2303.0,26.4244939442227
13245625+2627487,201.23441,26.4635,7228.0,82.49630820817433
13470233-3950575,206.75972,-39.8493,7053.0,21.7823880947044
16272255+1128022,246.84401,11.46723,4849.0,37.12263689859151
17522169-8139578,268.09045,-81.66601,5066.0,-24.726303967466247
19573468-3013005,299.39456,-30.21679,6977.0,-26.638614235162382
22585862-3029382,344.7442,-30.49394,8677.0,-65.20080855388538
03501547-0218219,57.56443,-2.30618,7907.0,-40.57065109126411
07322596+8640005,113.10782,86.66684,2124.0,27.672610945685953
08292077+5531079,127.33662,55.51889,7777.0,35.77719572829735
09032397-0234347,135.84984,-2.57631,5143.0,27.62032809895753
12591294+3607460,194.80386,36.12938,8299.0,80.84854823224127
16393078+2119005,249.87828,21.31689,9331.0,38.10417682581576
19230788-6258131,290.78275,-62.97035,9352.0,-27.511744244905543
22003951-2812243,330.16458,-28.20685,8866.0,-52.36942016804432
00541594-0714079,13.5665,-7.23546,5722.0,-70.09589169116246
02412395-6234209,40.34964,-62.57255,8071.0,-50.209726987497895
02510979+1605152,42.79075,16.08757,9717.0,-37.93197531290889
03110251-1306342,47.76052,-13.10956,9607.0,-54.5198424327859
04105026-2955354,62.7094,-29.92646,5648.0,-46.45450749911161
07494685+6121181,117.44538,61.35501,5935.0,30.5052069204694
08325826+6148152,128.2428,61.80415,3418.0,35.600895310131754
08532796-7345549,133.36649,-73.76529,7244.0,-18.149113706416564
09180349-2438489,139.51456,-24.64683,7907.0,17.023145053633915
10525975+1049517,163.24899,10.83109,6458.0,57.74285953533566
11541257-3241163,178.55246,-32.68791,8107.0,28.655697731409965
13015960-1554396,195.49837,-15.91105,5411.0,46.88455614519398
15291493+3249306,232.31201,32.82522,9272.0,55.55372018874968
16300809+1454127,247.53374,14.90354,9973.0,37.92117414704427
17010989+2040239,255.29124,20.67334,9389.0,33.11687555332032
17485811+5509125,267.24219,55.15343,8866.0,30.738364906677916
19455117-0935380,296.46323,-9.5939,8891.0,-16.403410935482082
20323818+0954590,308.15912,9.91636,4561.0,-17.225372303130474
21022014-4425591,315.58398,-44.43316,8750.0,-41.512340954014064
23124923-2735419,348.20505,-27.59503,8557.0,-68.13514925962146
23162561+1544473,349.10663,15.74646,7172.0,-41.321451496345325
02004477-2021131,30.18665,-20.35367,9460.0,-72.77546752118944
02261464+2230404,36.56108,22.51123,9995.0,-35.32724363064925
03032612-1539429,45.85888,-15.66189,2618.0,-57.33027607848092
04512901+7219005,72.87081,72.31684,4442.0,17.41658255330834
07490982+5536169,117.29095,55.60465,5486.0,30.103042555317593
10584063-1531390,164.66928,-15.52745,7614.0,39.32548780950066
11054434+1948382,166.43478,19.81069,9340.0,64.73892052662265
15210762-1342300,230.28177,-13.70832,7263.0,35.35331558660685
15225572+1459570,230.73224,14.99913,7008.0,52.80761825820373
16465039+5905364,251.71016,59.09346,5492.0,38.880497210542735
18154378+6141523,273.9324,61.69788,8101.0,27.836775293949007
18245948-6003397,276.2478,-60.061,4643.0,-20.12040661304564
20144323-0700345,303.68015,-7.00962,4332.0,-21.69237575338571
20484446+1642572,312.18533,16.71598,5581.0,-16.63784152740605
22031266-2624243,330.8028,-26.40685,9674.0,-52.621928277078496
22555534+3140175,343.98059,31.67158,7180.0,-25.076992497836276
23492048-0216452,357.33536,-2.27931,7039.0,-61.04212157228802
00104537+2752073,2.68903,27.86872,7614.0,-34.142778345416566
02464784+4202264,41.69949,42.04064,8286.0,-15.88066683844434
03171213-6122159,49.30062,-61.37113,6748.0,-48.011575902167976
03401891-1531487,55.07886,-15.53019,1611.0,-49.21171285010586
04031321-0922548,60.8051,-9.38194,9480.0,-41.491092266361875
04243674+0941316,66.15316,9.69211,7620.0,-26.58971544847086
10452499+3909498,161.3541,39.16385,7603.0,61.19912365119668
12044913+1429456,181.20471,14.496,6914.0,73.34116666125108
13003712-2211190,195.15469,-22.18859,7244.0,40.63322475654267
13472322-3025040,206.84668,-30.41779,3869.0,30.921653714613697
14240397+3624038,216.01649,36.40105,8539.0,68.31317767730515
14463911+1340340,221.66295,13.67622,9103.0,59.94847485663677
16070628-0336278,241.77618,-3.60769,9241.0,33.71133708770872
17272189+5938378,261.84122,59.64382,8332.0,33.696115165492756
22271188+3130182,336.79947,31.50516,6451.0,-22.03215421274452
23184305-1000275,349.67944,-10.00759,9822.0,-62.24335065115258
23562920-2006393,359.12164,-20.11093,8905.0,-75.60417471343428
00442808-4750356,11.11714,-47.84327,9851.0,-69.24029530002687
01072061-3645187,16.83581,-36.75519,3963.0,-79.80175586680392
01390567-4857247,24.77365,-48.9569,3654.0,-66.30691175378335
01590351-6151445,29.7646,-61.86237,7795.0,-53.48183221778861
03462977+0043081,56.62406,0.71884,7556.0,-39.566055272472475
10452436+2913083,161.35146,29.21891,6358.0,62.22891877960895
11040335+4949182,166.0141,49.8217,7186.0,59.39534155699519
12095420+2518407,182.47583,25.31125,6917.0,80.51232177695404
13260857-1631134,201.53571,-16.52035,6880.0,45.5467825854907
14341160+1242507,218.5484,12.7141,9298.0,61.97137345956688
19243167-3214384,291.13196,-32.24401,7279.0,-20.584218913532855
20041882-2111563,301.07837,-21.19899,9195.0,-25.107074142818433
21041317-4454064,316.05499,-44.90181,8656.0,-41.83713949300982
21451165-3414149,326.29861,-34.23743,6004.0,-49.6804065483517
21542286-3158090,328.59528,-31.96919,2466.0,-51.454031752880454
23354379-6337163,353.93262,-63.62127,9236.0,-51.49465829228825
00485322-0222548,12.22181,-2.38197,4013.0,-65.24618092829877
01012279+8205535,15.34537,82.09818,8125.0,19.23341938438393
02444408-0529176,41.18366,-5.48821,8826.0,-55.43221898722542
03473213+1118444,56.88392,11.31234,9386.0,-32.5518756481772
03582813-7342068,59.61743,-73.70181,8504.0,-37.50046402959632
04342592-0244422,68.60812,-2.7451,9043.0,-31.477964385108415
08363314+5402294,129.13799,54.0415,9133.0,36.90328426895878
09334125+5140050,143.42197,51.66805,9882.0,45.77703017274723
09490879+0228507,147.28659,2.48078,6099.0,39.95202022077122
10224078+4614196,155.66988,46.2388,5051.0,55.05550958473281
11181156+3023425,169.54822,30.39517,7886.0,69.34305174356702
11245604+1313315,171.23334,13.22535,5994.0,65.46644191797748
11531699+2327525,178.32077,23.46456,7434.0,76.36423438548978
12471168+2642484,191.79874,26.71346,6756.0,88.96725762921025
13490555+6848462,207.27304,68.81283,9289.0,47.45045535377625
13572249-3446362,209.34375,-34.77678,4185.0,26.160541212171232
17224380+6209581,260.68256,62.16613,8483.0,34.06155392862731
01210138+4026475,20.25571,40.44648,5940.0,-22.07640936676174
01570822-7809202,29.28414,-78.15565,7831.0,-38.42533384590663
03242590-0449081,51.10787,-4.81886,5702.0,-47.28803043350045
03533690-0927217,58.4038,-9.45603,8554.0,-43.61063746544202
05045618+1133178,76.23408,11.55506,5144.0,-17.423453130140082
05193929-4110338,79.91373,-41.1761,9836.0,-34.150555987115105
09510602+0900307,147.7751,9.00856,5190.0,43.7915563893513
11431326-1245529,175.80534,-12.76471,4744.0,46.80904023636045
13052526+2917473,196.35522,29.29647,7059.0,86.23335819875548
14000922+3840236,210.03842,38.67322,5591.0,71.58063967201677
16450885-0732103,251.28685,-7.53619,6112.0,23.71269322353949
22363665-2615335,339.15271,-26.25937,8081.0,-59.96368095977422
00470761+4432035,11.78168,44.53429,5007.0,-18.330682659800445
01261826-5239084,21.57614,-52.65235,8957.0,-63.65886361582586
01290164-4337226,22.25679,-43.62304,9578.0,-71.84177380977995
01364612-4649339,24.19211,-46.8261,6410.0,-68.37419309277097
10272640-3332404,156.85991,-33.54456,9078.0,20.37327098410793
12265916+0857318,186.74663,8.9588,7310.0,70.93344948924745
12512615+2725163,192.85899,27.42121,7314.0,89.70704209401403
13000424-1521450,195.02116,-15.36514,1598.0,47.45483335539159
13340998+3445554,203.54158,34.76538,7552.0,78.08636072362668
14124018-4027124,213.16739,-40.4534,9504.0,19.83246459125394
14154699+0854365,213.94589,8.91014,8588.0,62.99890312731847
15140580-1222241,228.52422,-12.37344,7821.0,37.48539529289344
20144876-2305238,303.70325,-23.08996,8432.0,-28.042960887507576
23344004-0309102,353.6669,-3.15282,5097.0,-59.806081655584045
00223807-4834522,5.6586,-48.58113,3400.0,-67.830994716299
02272526+0315074,36.85527,3.2521,8079.0,-51.80344592906657
02352963-0222239,38.87352,-2.37329,5694.0,-54.88672984341268
02521320-0645532,43.05505,-6.76486,9893.0,-54.8438710911928
02583778+0610328,44.65746,6.17587,7385.0,-44.66544522843626
02592430+1234507,44.85129,12.58081,7873.0,-39.59642672756455
03115769-5516322,47.99039,-55.27564,8798.0,-52.12838402543036
04194764-0054501,64.94857,-0.91392,9899.0,-33.64487048314637
04380542+0853211,69.52267,8.88922,9775.0,-24.37872413348753
11421225+0020036,175.55106,0.3344,5562.0,58.466402914282746
11531097+2039315,178.29572,20.65883,6858.0,75.21141011173518
12454194-2555113,191.42474,-25.91987,3368.0,36.93388741051953
12484204+2625019,192.17523,26.41723,6903.0,89.06258959124591
20075129-1108346,301.96375,-11.14292,9293.0,-21.95718138798085
21515093-7459250,327.96216,-74.99034,7550.0,-37.13535764044657
23423841+2705307,355.66006,27.09185,7483.0,-33.314949173995586
00151529+2921460,3.81379,29.36283,7046.0,-32.848544020506964
00254881-6219480,6.45327,-62.32998,9174.0,-54.5425807871023
02464795+0025176,41.69988,0.42157,8476.0,-50.91612372441752
08063326+6104238,121.63858,61.07327,7483.0,32.52549044988977
09203590+1807346,140.14961,18.12632,8621.0,40.86690166977143
09302891+1621437,142.62041,16.3621,8636.0,42.42496829287498
11173332-2753446,169.38881,-27.89574,7155.0,30.54105531852356
12540435-1335064,193.51804,-13.58511,4392.0,49.28161828208893
13272269+1221172,201.8445,12.35473,6479.0,72.99385173893833
14335140+0340458,218.46423,3.67944,8636.0,56.11891073216563
17432900+4905526,265.87076,49.09797,5730.0,30.991570460207008
20003896-2648140,300.16235,-26.80387,7990.0,-26.224031569449387
20281008+0029289,307.04199,0.49136,5902.0,-21.14042808667538
21055568-1037412,316.48196,-10.62805,8463.0,-34.642002498588354
21504776+0249091,327.69904,2.81919,8092.0,-37.1831748143513
23061476+3153078,346.56155,31.88549,6473.0,-25.888423083473164
02315956+0054357,37.99822,0.90997,6546.0,-52.97251590388793
03365030+2107373,54.20957,21.127,8047.0,-27.31239876960497
03454517-0715266,56.43821,-7.25742,6496.0,-44.200403518194385
07091589+4949128,107.31611,49.82031,4677.0,23.14139245449032
09040369+0335054,136.01543,3.58476,7996.0,30.951352486973512
09472047+1443278,146.83534,14.72435,7851.0,45.52618258399403
10432894+8053274,160.87062,80.89104,3625.0,34.73172875304705
11281913+7737503,172.07997,77.63065,6982.0,38.582792165260514
11324529+2502567,173.18867,25.04904,9984.0,72.22990562982218
12270771-0121151,186.78215,-1.35421,8765.0,60.92244976737997
12290891-2931596,187.28719,-29.53327,7165.0,33.087882299796405
13112808-1237140,197.8671,-12.62061,6826.0,49.955021599819545
13150219+0301004,198.7592,3.01678,6467.0,65.23656033061182
15214642+6853122,230.44318,68.8867,6725.0,42.79879490979777
15435891+1912415,235.99544,19.21152,7240.0,49.75868582413613
16075515+5952362,241.97969,59.87671,9853.0,43.371335097791686
