idx,e_zsp,f_zsp,spCl,angDist
10115,2e-05,0,GALAXY,0.0
110062,2e-05,0,GALAXY,0.0
49712,2e-05,0,GALAXY,0.0
13402,,0,,0.0
141304,1e-05,0,GALAXY,0.0
139683,1e-05,0,GALAXY,0.0
111094,4e-05,0,GALAXY,0.0
46243,,0,,0.0
47131,,0,,0.0
142372,1e-05,0,GALAXY,0.0
15012,,0,,0.0
103601,1e-05,0,GALAXY,0.0
44190,3e-05,0,GALAXY,0.0
53529,4e-05,0,GALAXY,0.0
48681,1e-05,0,GALAXY,0.0
107006,,0,,0.0
9876,,0,,0.0
48604,,0,,0.0
52829,4e-05,0,GALAXY,0.0
100530,,0,,0.0
107808,,0,,0.0
45389,1e-05,0,GALAXY,0.0
49343,3e-05,0,GALAXY,0.0
13661,,0,,0.0
44541,1e-05,0,GALAXY,0.0
110426,2e-05,0,GALAXY,0.0
46141,3e-05,0,GALAXY,0.0
140866,,0,,0.0
109499,3e-05,0,GALAXY,0.0
103813,1e-05,0,GALAXY,0.0
12370,4e-05,0,GALAXY,0.0
108732,1e-05,0,GALAXY,0.0
161268,1e-05,0,GALAXY,0.0
10561,3e-05,0,GALAXY,0.0
14679,3e-05,0,GALAXY,0.0
101535,,0,,0.0
111824,1e-05,0,GALAXY,0.0
103394,1e-05,0,GALAXY,0.0
49977,2e-05,0,GALAXY,0.0
105370,2e-05,0,GALAXY,0.0
142201,3e-05,0,GALAXY,0.0
139749,1e-05,0,GALAXY,0.0
51546,,0,,0.0
141520,1e-05,0,GALAXY,0.0
161929,1e-05,0,GALAXY,0.0
142871,1e-05,0,GALAXY,0.0
160744,,0,,0.0
111880,4e-05,0,GALAXY,0.0
111202,,0,,0.0
110655,2e-05,0,GALAXY,0.0
161938,1e-05,0,GALAXY,0.0
11586,3e-05,0,GALAXY,0.0
14232,,0,,0.0
54466,1e-05,0,GALAXY,0.0
54462,1e-05,0,GALAXY,0.0
51576,,0,,0.0
112197,,0,,0.0
14730,2e-05,0,GALAXY,0.0
44846,2e-05,0,GALAXY,0.0
143101,,0,,0.0
12797,,0,,0.0
43610,1e-05,0,GALAXY,0.0
103012,,0,,0.0
108494,,0,,0.0
141888,2e-05,0,GALAXY,0.0
51474,,0,,0.0
99690,2e-05,0,GALAXY,0.0
45932,1e-05,0,GALAXY,0.0
45516,2e-05,0,GALAXY,0.0
43413,3e-05,0,GALAXY,0.0
44945,1e-05,0,GALAXY,0.0
102969,2e-05,0,GALAXY,0.0
110768,4e-05,0,GALAXY,0.0
111761,,0,,0.0
49056,1e-05,0,GALAXY,0.0
101544,3e-05,0,GALAXY,0.0
6906,2e-05,0,GALAXY,0.0
43415,1e-05,0,GALAXY,0.0
48908,3e-05,0,GALAXY,0.0
4026,,0,,0.0
14273,2e-05,0,GALAXY,0.0
104215,2e-05,0,GALAXY,0.0
49498,1e-05,0,GALAXY,0.0
160769,3e-05,0,GALAXY,0.0
46376,3e-05,0,GALAXY,0.0
51414,1e-05,0,GALAXY,0.0
49999,1e-05,0,GALAXY,0.0
51403,4e-05,0,GALAXY,0.0
47897,3e-05,0,GALAXY,0.0
104136,4e-05,0,GALAXY,0.0
140071,3e-05,0,GALAXY,0.0
140179,1e-05,0,GALAXY,0.0
54786,1e-05,0,GALAXY,0.0
104178,,0,,0.0
161503,1e-05,0,GALAXY,0.0
142836,,0,,0.0
9687,2e-05,0,GALAXY,0.0
49098,,0,,0.0
42894,1e-05,0,GALAXY,0.0
101318,4e-05,0,GALAXY,0.0
2607,,0,,0.0
138994,1e-05,0,GALAXY,0.0
50149,2e-05,0,GALAXY,0.0
107511,,0,,0.0
140343,,0,,0.0
14627,3e-05,0,GALAXY,0.0
43601,3e-05,0,GALAXY,0.0
45462,1e-05,0,GALAXY,0.0
45896,1e-05,0,GALAXY,0.0
161349,1e-05,0,GALAXY,0.0
160062,,0,,0.0
160065,1e-05,0,GALAXY,0.0
10399,2e-05,0,GALAXY,0.0
48027,,0,,0.0
8928,,0,,0.0
145756,2e-05,0,GALAXY,0.0
161288,1e-05,0,GALAXY,0.0
43672,2e-05,0,GALAXY,0.0
162360,1e-05,0,GALAXY,0.0
44856,3e-05,0,GALAXY,0.0
112876,,0,,0.0
50592,2e-05,0,GALAXY,0.0
47765,1e-05,0,GALAXY,0.0
12992,2e-05,0,GALAXY,0.0
4042,,0,,0.0
47058,,0,,0.0
10353,,0,,0.0
104432,2e-05,0,GALAXY,0.0
143872,,0,,0.0
108635,1e-05,0,GALAXY,0.0
139770,1e-05,0,GALAXY,0.0
14588,3e-05,0,GALAXY,0.0
45045,2e-05,0,GALAXY,0.0
53855,1e-05,0,GALAXY,0.0
139539,,0,,0.0
5467,,0,,1e-06
67481,,0,,1e-06
68810,1e-05,0,GALAXY,1e-06
6571,3e-05,0,GALAXY,1e-06
68773,1e-05,0,GALAXY,1e-06
49480,,0,,1e-06
130512,2e-05,0,GALAXY,1e-06
68877,,0,,1e-06
68774,,0,,1e-06
5481,1e-05,0,GALAXY,1e-06
67548,4e-05,0,GALAXY,1e-06
512,,0,,1e-06
130601,1e-05,0,GALAXY,1e-06
141085,,0,,1e-06
68839,1e-05,0,GALAXY,1e-06
130594,2e-05,0,GALAXY,1e-06
130602,1e-05,0,GALAXY,1e-06
130603,1e-05,0,GALAXY,1e-06
49488,,0,,1e-06
68861,2e-05,0,GALAXY,1e-06
68862,,0,,1e-06
130527,2e-05,0,GALAXY,1e-06
67532,,0,,1e-06
68797,2e-05,0,GALAXY,1e-06
49486,2e-05,0,GALAXY,1e-06
67522,1e-05,0,GALAXY,1e-06
130531,1e-05,0,GALAXY,1e-06
130516,1e-05,0,GALAXY,1e-06
130538,,0,,1e-06
67489,3e-05,0,GALAXY,1e-06
141038,1e-05,0,GALAXY,1e-06
67549,,0,,1e-06
130591,,0,,1e-06
68779,2e-05,0,GALAXY,1e-06
67482,5e-05,0,GALAXY,1e-06
130563,2e-05,0,GALAXY,1e-06
130561,2e-05,0,GALAXY,1e-06
68762,2e-05,0,GALAXY,1e-06
138135,2e-05,0,GALAXY,1e-06
130462,1e-05,0,GALAXY,1e-06
69185,,0,,1e-06
130062,2e-05,0,GALAXY,1e-06
69184,,0,,1e-06
140574,1e-05,0,GALAXY,1e-06
130095,2e-05,0,GALAXY,1e-06
130099,1e-05,0,GALAXY,1e-06
130100,1e-05,0,GALAXY,1e-06
69589,2e-05,0,GALAXY,1e-06
69575,3e-05,0,GALAXY,1e-06
130126,1e-05,0,GALAXY,1e-06
69558,2e-05,0,GALAXY,1e-06
130140,3e-05,0,GALAXY,1e-06
49091,1e-05,0,GALAXY,1e-06
140566,,0,,1e-06
69475,3e-05,0,GALAXY,1e-06
49110,,0,,1e-06
130668,2e-05,0,GALAXY,1e-06
49125,2e-05,0,GALAXY,1e-06
130669,1e-05,0,GALAXY,1e-06
69423,3e-05,0,GALAXY,1e-06
49143,3e-05,0,GALAXY,1e-06
130684,2e-05,0,GALAXY,1e-06
69410,,0,,1e-06
130695,1e-05,0,GALAXY,1e-06
130663,1e-05,0,GALAXY,1e-06
69374,1e-05,0,GALAXY,1e-06
49078,1e-05,0,GALAXY,1e-06
129920,1e-05,0,GALAXY,1e-06
68955,2e-05,0,GALAXY,1e-06
68954,3e-05,0,GALAXY,1e-06
68947,3e-05,0,GALAXY,1e-06
129939,3e-05,0,GALAXY,1e-06
69360,,0,,1e-06
69332,,0,,1e-06
129973,1e-05,0,GALAXY,1e-06
550,2e-05,0,GALAXY,1e-06
69271,1e-05,0,GALAXY,1e-06
140582,0.0,0,GALAXY,1e-06
140630,2e-05,0,GALAXY,1e-06
69258,1e-05,0,GALAXY,1e-06
69256,,0,,1e-06
140602,,0,,1e-06
69253,3e-05,0,GALAXY,1e-06
69241,1e-05,0,GALAXY,1e-06
49074,2e-05,0,GALAXY,1e-06
69240,,0,,1e-06
130045,,0,,1e-06
69204,,0,,1e-06
69202,1e-05,0,GALAXY,1e-06
69186,,0,,1e-06
751,3e-05,0,GALAXY,1e-06
68895,,0,,1e-06
130699,3e-05,0,GALAXY,1e-06
68692,2e-05,0,GALAXY,1e-06
141184,,0,,1e-06
49307,,0,,1e-06
130861,,0,,1e-06
141175,0.0,0,GALAXY,1e-06
49342,3e-05,0,GALAXY,1e-06
68235,1e-05,0,GALAXY,1e-06
130873,1e-05,0,GALAXY,1e-06
49369,2e-05,0,GALAXY,1e-06
49382,,0,,1e-06
68214,4e-05,0,GALAXY,1e-06
68251,1e-05,0,GALAXY,1e-06
68193,2e-05,0,GALAXY,1e-06
130400,3e-05,0,GALAXY,1e-06
141122,4e-05,0,GALAXY,1e-06
130420,2e-05,0,GALAXY,1e-06
68165,1e-05,0,GALAXY,1e-06
68160,2e-05,0,GALAXY,1e-06
49435,2e-05,0,GALAXY,1e-06
68112,6e-05,0,GALAXY,1e-06
68110,2e-05,0,GALAXY,1e-06
141101,2e-05,0,GALAXY,1e-06
68109,1e-05,0,GALAXY,1e-06
68080,2e-05,0,GALAXY,1e-06
68174,2e-05,0,GALAXY,1e-06
140542,1e-05,0,GALAXY,1e-06
49257,2e-05,0,GALAXY,1e-06
49247,3e-05,0,GALAXY,1e-06
140528,3e-05,0,GALAXY,1e-06
68653,2e-05,0,GALAXY,1e-06
68627,3e-05,0,GALAXY,1e-06
68624,,0,,1e-06
130744,2e-05,0,GALAXY,1e-06
130766,,0,,1e-06
140526,2e-05,0,GALAXY,1e-06
68485,1e-05,0,GALAXY,1e-06
68481,3e-05,0,GALAXY,1e-06
68442,,0,,1e-06
130843,1e-05,0,GALAXY,1e-06
68431,3e-05,0,GALAXY,1e-06
130814,1e-05,0,GALAXY,1e-06
68391,2e-05,0,GALAXY,1e-06
68390,3e-05,0,GALAXY,1e-06
130826,1e-05,0,GALAXY,1e-06
140510,1e-05,0,GALAXY,1e-06
49205,5e-05,0,GALAXY,1e-06
141032,2e-05,0,GALAXY,1e-06
130834,,0,,1e-06
68360,,0,,1e-06
755,2e-05,0,GALAXY,1e-06
141018,2e-05,0,GALAXY,1e-06
67620,3e-05,0,GALAXY,1e-06
67471,1e-05,0,GALAXY,1e-06
66194,,0,,1e-06
140455,2e-05,0,GALAXY,1e-06
131845,,0,,1e-06
131846,2e-05,0,GALAXY,1e-06
66187,2e-05,0,GALAXY,1e-06
65739,2e-05,0,GALAXY,1e-06
131854,1e-05,0,GALAXY,1e-06
140437,1e-05,0,GALAXY,1e-06
65727,,0,,1e-06
65716,3e-05,0,GALAXY,1e-06
65697,3e-05,0,GALAXY,1e-06
131844,1e-05,0,GALAXY,1e-06
65646,,0,,1e-06
65603,,0,,1e-06
131919,1e-05,0,GALAXY,1e-06
65543,1e-05,0,GALAXY,1e-06
140338,,0,,1e-06
65538,2e-05,0,GALAXY,1e-06
65524,3e-05,0,GALAXY,1e-06
131933,2e-05,0,GALAXY,1e-06
66130,2e-05,0,GALAXY,1e-06
66125,3e-05,0,GALAXY,1e-06
66098,,0,,1e-06
50707,,0,,1e-06
140350,3e-05,0,GALAXY,1e-06
66206,2e-05,0,GALAXY,1e-06
66298,1e-05,0,GALAXY,1e-06
131830,3e-05,0,GALAXY,1e-06
5586,2e-05,0,GALAXY,1e-06
131657,,0,,1e-06
140721,,0,,1e-06
65767,1e-05,0,GALAXY,1e-06
131714,1e-05,0,GALAXY,1e-06
140719,2e-05,0,GALAXY,1e-06
131725,1e-05,0,GALAXY,1e-06
50527,1e-05,0,GALAXY,1e-06
140715,,0,,1e-06
66373,,0,,1e-06
50529,3e-05,0,GALAXY,1e-06
66372,1e-05,0,GALAXY,1e-06
66349,2e-05,0,GALAXY,1e-06
131745,2e-05,0,GALAXY,1e-06
140702,3e-05,0,GALAXY,1e-06
66325,3e-05,0,GALAXY,1e-06
50538,5e-05,0,GALAXY,1e-06
50551,,0,,1e-06
131772,1e-05,0,GALAXY,1e-06
131792,2e-05,0,GALAXY,1e-06
66322,2e-05,0,GALAXY,1e-06
131805,2e-05,0,GALAXY,1e-06
66067,1e-05,0,GALAXY,1e-06
50516,1e-05,0,GALAXY,1e-06
66041,1e-05,0,GALAXY,1e-06
131986,1e-05,0,GALAXY,1e-06
794,1e-05,0,GALAXY,1e-06
65500,3e-05,0,GALAXY,1e-06
65413,3e-05,0,GALAXY,1e-06
49987,,0,,1e-06
65410,3e-05,0,GALAXY,1e-06
65403,4e-05,0,GALAXY,1e-06
5649,4e-05,0,GALAXY,1e-06
65392,,0,,1e-06
50227,3e-05,0,GALAXY,1e-06
65383,1e-05,0,GALAXY,1e-06
140177,1e-05,0,GALAXY,1e-06
140152,1e-05,0,GALAXY,1e-06
140130,2e-05,0,GALAXY,1e-06
132132,5e-05,0,GALAXY,1e-06
65354,4e-05,0,GALAXY,1e-06
132206,1e-05,0,GALAXY,1e-06
50323,3e-05,0,GALAXY,1e-06
64978,3e-05,0,GALAXY,1e-06
64965,,0,,1e-06
64955,1e-05,0,GALAXY,1e-06
64951,1e-05,0,GALAXY,1e-06
64879,,0,,1e-06
5676,,0,,1e-06
132298,2e-05,0,GALAXY,1e-06
64842,1e-05,0,GALAXY,1e-06
132192,1e-05,0,GALAXY,1e-06
65510,,0,,1e-06
131989,1e-05,0,GALAXY,1e-06
132015,3e-05,0,GALAXY,1e-06
140326,1e-05,0,GALAXY,1e-06
65295,,0,,1e-06
140299,4e-05,0,GALAXY,1e-06
49802,3e-05,0,GALAXY,1e-06
65284,2e-05,0,GALAXY,1e-06
132059,2e-05,0,GALAXY,1e-06
65255,2e-05,0,GALAXY,1e-06
140294,1e-05,0,GALAXY,1e-06
49807,3e-05,0,GALAXY,1e-06
65247,2e-05,0,GALAXY,1e-06
132077,1e-05,0,GALAXY,1e-06
132081,1e-05,0,GALAXY,1e-06
65216,1e-05,0,GALAXY,1e-06
132106,,0,,1e-06
140253,2e-05,0,GALAXY,1e-06
65190,2e-05,0,GALAXY,1e-06
790,1e-05,0,GALAXY,1e-06
446,,0,,1e-06
49934,3e-05,0,GALAXY,1e-06
65156,3e-05,0,GALAXY,1e-06
65094,3e-05,0,GALAXY,1e-06
140213,1e-05,0,GALAXY,1e-06
65885,3e-05,0,GALAXY,1e-06
65887,,0,,1e-06
140755,2e-05,0,GALAXY,1e-06
67708,1e-05,0,GALAXY,1e-06
67695,,0,,1e-06
131345,,0,,1e-06
67684,1e-05,0,GALAXY,1e-06
67639,1e-05,0,GALAXY,1e-06
67636,2e-05,0,GALAXY,1e-06
129902,3e-05,0,GALAXY,1e-06
67581,2e-05,0,GALAXY,1e-06
67114,1e-05,0,GALAXY,1e-06
130930,1e-05,0,GALAXY,1e-06
67106,,0,,1e-06
5533,3e-05,0,GALAXY,1e-06
67725,3e-05,0,GALAXY,1e-06
130943,,0,,1e-06
50181,,0,,1e-06
67079,3e-05,0,GALAXY,1e-06
50187,6e-05,0,GALAXY,1e-06
6554,3e-05,0,GALAXY,1e-06
50201,3e-05,0,GALAXY,1e-06
50210,,0,,1e-06
67074,3e-05,0,GALAXY,1e-06
67058,2e-05,0,GALAXY,1e-06
67051,,0,,1e-06
50217,3e-05,0,GALAXY,1e-06
130983,2e-05,0,GALAXY,1e-06
130951,2e-05,0,GALAXY,1e-06
50156,4e-05,0,GALAXY,1e-06
67456,1e-05,0,GALAXY,1e-06
67433,2e-05,0,GALAXY,1e-06
67412,1e-05,0,GALAXY,1e-06
131212,2e-05,0,GALAXY,1e-06
67386,1e-05,0,GALAXY,1e-06
141005,,0,,1e-06
67377,2e-05,0,GALAXY,1e-06
141002,1e-05,0,GALAXY,1e-06
131232,2e-05,0,GALAXY,1e-06
50025,,0,,1e-06
67353,,0,,1e-06
67961,4e-05,0,GALAXY,1e-06
67919,2e-05,0,GALAXY,1e-06
67893,1e-05,0,GALAXY,1e-06
67880,,0,,1e-06
67864,3e-05,0,GALAXY,1e-06
501,4e-05,0,GALAXY,1e-06
131273,1e-05,0,GALAXY,1e-06
67790,,0,,1e-06
67766,1e-05,0,GALAXY,1e-06
131282,3e-05,0,GALAXY,1e-06
50027,3e-05,0,GALAXY,1e-06
50125,1e-05,0,GALAXY,1e-06
67741,5e-05,16,GALAXY,1e-06
50147,1e-05,0,GALAXY,1e-06
140964,1e-05,0,GALAXY,1e-06
67726,3e-05,0,GALAXY,1e-06
130997,3e-05,0,GALAXY,1e-06
140849,2e-05,0,GALAXY,1e-06
67046,2e-05,0,GALAXY,1e-06
131002,1e-05,0,GALAXY,1e-06
67161,2e-05,0,GALAXY,1e-06
67155,4e-05,0,GALAXY,1e-06
67136,,0,,1e-06
66870,3e-05,0,GALAXY,1e-06
131396,4e-05,0,GALAXY,1e-06
66818,2e-05,0,GALAXY,1e-06
66781,1e-05,0,GALAXY,1e-06
131422,,0,,1e-06
66752,1e-05,0,GALAXY,1e-06
780,1e-05,0,GALAXY,1e-06
66722,2e-05,0,GALAXY,1e-06
66705,,0,,1e-06
140768,1e-05,0,GALAXY,1e-06
131476,1e-05,0,GALAXY,1e-06
131489,1e-05,0,GALAXY,1e-06
66654,5e-05,0,GALAXY,1e-06
66650,2e-05,0,GALAXY,1e-06
66599,,0,,1e-06
66545,2e-05,0,GALAXY,1e-06
66530,3e-05,0,GALAXY,1e-06
131571,,0,,1e-06
65960,,0,,1e-06
49722,3e-05,0,GALAXY,1e-06
131582,1e-05,0,GALAXY,1e-06
131625,2e-05,0,GALAXY,1e-06
67171,2e-05,0,GALAXY,1e-06
67478,2e-05,0,GALAXY,1e-06
131351,1e-05,0,GALAXY,1e-06
49669,1e-05,0,GALAXY,1e-06
49545,1e-05,0,GALAXY,1e-06
66971,1e-05,0,GALAXY,1e-06
66944,1e-05,0,GALAXY,1e-06
49558,2e-05,0,GALAXY,1e-06
131023,2e-05,0,GALAXY,1e-06
66942,3e-05,0,GALAXY,1e-06
131034,2e-05,0,GALAXY,1e-06
131036,2e-05,0,GALAXY,1e-06
67309,1e-05,0,GALAXY,1e-06
67300,1e-05,0,GALAXY,1e-06
67292,4e-05,0,GALAXY,1e-06
67290,2e-05,0,GALAXY,1e-06
140818,1e-05,0,GALAXY,1e-06
67245,1e-05,0,GALAXY,1e-06
67234,2e-05,0,GALAXY,1e-06
140817,1e-05,0,GALAXY,1e-06
49578,1e-05,0,GALAXY,1e-06
67226,1e-05,0,GALAXY,1e-06
49643,2e-05,0,GALAXY,1e-06
67212,2e-05,0,GALAXY,1e-06
67178,1e-05,0,GALAXY,1e-06
49649,1e-05,0,GALAXY,1e-06
67173,,0,,1e-06
140783,2e-05,0,GALAXY,1e-06
131124,2e-05,0,GALAXY,1e-06
70308,,0,,1e-06
5385,1e-05,0,GALAXY,1e-06
4879,,0,,1e-06
47068,1e-05,0,GALAXY,1e-06
127547,1e-05,0,GALAXY,1e-06
127549,1e-05,0,GALAXY,1e-06
71355,3e-05,0,GALAXY,1e-06
142067,1e-05,0,GALAXY,1e-06
142060,2e-05,0,GALAXY,1e-06
47108,,0,,1e-06
71298,2e-05,0,GALAXY,1e-06
4885,3e-05,0,GALAXY,1e-06
47067,2e-05,0,GALAXY,1e-06
127587,2e-05,0,GALAXY,1e-06
127600,,0,,1e-06
47141,1e-05,0,GALAXY,1e-06
6811,3e-05,0,GALAXY,1e-06
71292,,0,,1e-06
47173,,0,,1e-06
71219,4e-05,0,GALAXY,1e-06
47207,3e-05,0,GALAXY,1e-06
71165,2e-05,0,GALAXY,1e-06
4894,2e-05,0,GALAXY,1e-06
142011,1e-05,0,GALAXY,1e-06
73695,1e-05,0,GALAXY,1e-06
71382,3e-05,0,GALAXY,1e-06
142104,2e-05,0,GALAXY,1e-06
72510,1e-05,0,GALAXY,1e-06
127358,1e-05,0,GALAXY,1e-06
72473,1e-05,0,GALAXY,1e-06
127377,1e-05,0,GALAXY,1e-06
72465,1e-05,0,GALAXY,1e-06
72453,2e-05,0,GALAXY,1e-06
48198,,0,,1e-06
72452,,0,,1e-06
127386,1e-05,0,GALAXY,1e-06
1921,2e-05,0,GALAXY,1e-06
48221,,0,,1e-06
127508,,0,,1e-06
72814,,0,,1e-06
127411,,0,,1e-06
72794,1e-05,0,GALAXY,1e-06
72783,1e-05,0,GALAXY,1e-06
72763,3e-05,0,GALAXY,1e-06
4868,2e-05,0,GALAXY,1e-06
72762,2e-05,0,GALAXY,1e-06
72711,2e-05,0,GALAXY,1e-06
72709,2e-05,0,GALAXY,1e-06
715,3e-05,0,GALAXY,1e-06
72707,2e-05,0,GALAXY,1e-06
4872,2e-05,0,GALAXY,1e-06
73655,3e-05,0,GALAXY,1e-06
127733,2e-05,0,GALAXY,1e-06
73595,3e-05,0,GALAXY,1e-06
4927,1e-05,0,GALAXY,1e-06
71912,4e-05,0,GALAXY,1e-06
47236,2e-05,0,GALAXY,1e-06
128670,1e-05,0,GALAXY,1e-06
73231,3e-05,0,GALAXY,1e-06
4937,1e-05,0,GALAXY,1e-06
73203,5e-05,0,GALAXY,1e-06
141975,1e-05,0,GALAXY,1e-06
47237,1e-05,0,GALAXY,1e-06
128701,1e-05,0,GALAXY,1e-06
73183,2e-05,0,GALAXY,1e-06
73178,3e-05,0,GALAXY,1e-06
47279,1e-05,0,GALAXY,1e-06
71937,,0,,1e-06
73175,3e-05,0,GALAXY,1e-06
4942,,0,,1e-06
128053,,0,,1e-06
47398,,0,,1e-06
128061,,0,,1e-06
141910,1e-05,0,GALAXY,1e-06
73090,1e-05,0,GALAXY,1e-06
128070,1e-05,0,GALAXY,1e-06
128073,1e-05,0,GALAXY,1e-06
71896,2e-05,0,GALAXY,1e-06
47405,2e-05,0,GALAXY,1e-06
141921,1e-05,0,GALAXY,1e-06
4924,2e-05,0,GALAXY,1e-06
71968,4e-05,0,GALAXY,1e-06
73519,2e-05,0,GALAXY,1e-06
72160,2e-05,0,GALAXY,1e-06
72151,,0,,1e-06
128476,1e-05,0,GALAXY,1e-06
47212,,0,,1e-06
72139,,0,,1e-06
128498,1e-05,0,GALAXY,1e-06
47224,,0,,1e-06
72048,2e-05,0,GALAXY,1e-06
72047,2e-05,0,GALAXY,1e-06
72031,1e-05,0,GALAXY,1e-06
128531,3e-05,0,GALAXY,1e-06
128534,,0,,1e-06
72029,4e-05,0,GALAXY,1e-06
141990,1e-05,0,GALAXY,1e-06
128562,3e-05,0,GALAXY,1e-06
72026,2e-05,0,GALAXY,1e-06
71998,,0,,1e-06
71983,3e-05,0,GALAXY,1e-06
71979,3e-05,0,GALAXY,1e-06
71977,3e-05,0,GALAXY,1e-06
71976,1e-05,0,GALAXY,1e-06
71971,2e-05,0,GALAXY,1e-06
142125,,0,,1e-06
47409,3e-05,0,GALAXY,1e-06
127345,1e-05,0,GALAXY,1e-06
141803,1e-05,0,GALAXY,1e-06
141801,,0,,1e-06
126347,1e-05,0,GALAXY,1e-06
47663,2e-05,0,GALAXY,1e-06
126833,1e-05,0,GALAXY,1e-06
126834,1e-05,0,GALAXY,1e-06
126841,1e-05,0,GALAXY,1e-06
126845,3e-05,0,GALAXY,1e-06
73496,1e-05,0,GALAXY,1e-06
73943,3e-05,0,GALAXY,1e-06
73493,3e-05,0,GALAXY,1e-06
126874,1e-05,0,GALAXY,1e-06
126875,1e-05,0,GALAXY,1e-06
141788,,0,,1e-06
73444,3e-05,0,GALAXY,1e-06
47712,2e-05,0,GALAXY,1e-06
73410,3e-05,0,GALAXY,1e-06
73403,,0,,1e-06
141766,2e-05,0,GALAXY,1e-06
126910,3e-05,0,GALAXY,1e-06
126864,3e-05,0,GALAXY,1e-06
73399,3e-05,0,GALAXY,1e-06
73968,3e-05,0,GALAXY,1e-06
73997,2e-05,0,GALAXY,1e-06
47556,3e-05,0,GALAXY,1e-06
47569,2e-05,0,GALAXY,1e-06
74150,1e-05,0,GALAXY,1e-06
47584,2e-05,0,GALAXY,1e-06
126190,2e-05,0,GALAXY,1e-06
141859,1e-05,0,GALAXY,1e-06
126195,4e-05,0,GALAXY,1e-06
126200,2e-05,0,GALAXY,1e-06
126220,1e-05,0,GALAXY,1e-06
74111,3e-05,0,GALAXY,1e-06
74110,3e-05,0,GALAXY,1e-06
47655,,0,,1e-06
126337,1e-05,0,GALAXY,1e-06
74095,,0,,1e-06
74071,1e-05,0,GALAXY,1e-06
126248,1e-05,0,GALAXY,1e-06
6846,4e-05,0,GALAXY,1e-06
141819,1e-05,0,GALAXY,1e-06
126249,1e-05,0,GALAXY,1e-06
126270,3e-05,0,GALAXY,1e-06
74033,,0,,1e-06
141813,1e-05,0,GALAXY,1e-06
141806,2e-05,0,GALAXY,1e-06
74000,1e-05,0,GALAXY,1e-06
74107,,0,,1e-06
47720,2e-05,0,GALAXY,1e-06
141753,2e-05,0,GALAXY,1e-06
126988,1e-05,0,GALAXY,1e-06
127886,1e-05,0,GALAXY,1e-06
4850,,0,,1e-06
48105,1e-05,0,GALAXY,1e-06
127934,1e-05,0,GALAXY,1e-06
74617,2e-05,0,GALAXY,1e-06
74605,2e-05,0,GALAXY,1e-06
74604,3e-05,0,GALAXY,1e-06
74572,3e-05,0,GALAXY,1e-06
127952,2e-05,0,GALAXY,1e-06
74556,,0,,1e-06
48136,,0,,1e-06
74505,3e-05,0,GALAXY,1e-06
74634,,0,,1e-06
48155,1e-05,0,GALAXY,1e-06
74460,2e-05,0,GALAXY,1e-06
74421,3e-05,0,GALAXY,1e-06
142136,,0,,1e-06
72637,1e-05,0,GALAXY,1e-06
72603,2e-05,0,GALAXY,1e-06
127325,3e-05,0,GALAXY,1e-06
72592,,0,,1e-06
48171,2e-05,0,GALAXY,1e-06
142129,1e-05,0,GALAXY,1e-06
72575,1e-05,0,GALAXY,1e-06
72545,1e-05,0,GALAXY,1e-06
72543,3e-05,0,GALAXY,1e-06
74652,1e-05,0,GALAXY,1e-06
74682,2e-05,0,GALAXY,1e-06
75054,,0,,1e-06
127018,2e-05,0,GALAXY,1e-06
75041,3e-05,0,GALAXY,1e-06
141752,2e-05,0,GALAXY,1e-06
47743,1e-05,0,GALAXY,1e-06
75002,1e-05,0,GALAXY,1e-06
127762,,0,,1e-06
74986,2e-05,0,GALAXY,1e-06
127766,2e-05,0,GALAXY,1e-06
74985,1e-05,0,GALAXY,1e-06
127791,1e-05,0,GALAXY,1e-06
74982,2e-05,0,GALAXY,1e-06
74915,2e-05,0,GALAXY,1e-06
127808,1e-05,0,GALAXY,1e-06
74895,2e-05,0,GALAXY,1e-06
141723,1e-05,0,GALAXY,1e-06
6836,5e-05,0,GALAXY,1e-06
127821,2e-05,0,GALAXY,1e-06
48020,1e-05,0,GALAXY,1e-06
141708,2e-05,0,GALAXY,1e-06
74843,4e-05,0,GALAXY,1e-06
127838,,0,,1e-06
74712,1e-05,0,GALAXY,1e-06
74688,1e-05,0,GALAXY,1e-06
127866,3e-05,0,GALAXY,1e-06
129171,,0,,1e-06
47410,,0,,1e-06
128124,2e-05,0,GALAXY,1e-06
129648,1e-05,0,GALAXY,1e-06
129667,3e-05,0,GALAXY,1e-06
71579,1e-05,0,GALAXY,1e-06
71517,3e-05,0,GALAXY,1e-06
71515,2e-05,0,GALAXY,1e-06
71511,3e-05,0,GALAXY,1e-06
129739,1e-05,0,GALAXY,1e-06
48703,,0,,1e-06
6601,,0,,1e-06
129760,3e-05,0,GALAXY,1e-06
71496,,0,,1e-06
48763,1e-05,0,GALAXY,1e-06
129647,1e-05,0,GALAXY,1e-06
5317,2e-05,0,GALAXY,1e-06
129840,2e-05,0,GALAXY,1e-06
129841,1e-05,0,GALAXY,1e-06
141239,1e-05,0,GALAXY,1e-06
129877,1e-05,0,GALAXY,1e-06
70153,,0,,1e-06
48796,,0,,1e-06
70090,1e-05,0,GALAXY,1e-06
70087,,0,,1e-06
70482,3e-05,0,GALAXY,1e-06
70400,1e-05,0,GALAXY,1e-06
70393,,0,,1e-06
71408,3e-05,0,GALAXY,1e-06
48850,3e-05,0,GALAXY,1e-06
